group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Complex_Event,complex_event,train,boy plays hide-and-seek outside,(play_game charlie chess)|(location charlie bathroom)|(location charlie bedroom)|(play_game charlie soccer),-0.810816764831543,-0.9947696924209595|-0.4931170344352722|-0.7648677229881287|-0.9905126094818115,Canonical,-0.08240857720375061,"(play_game charlie hide_n_seek)|(or (location charlie playground) (location charlie street))|(or (and (play_game charlie hide_n_seek) (location charlie playground))
    (and (play_game charlie hide_n_seek) (location charlie street)))",0.6433130502700806,0.7886906862258911|0.6627525687217712|0.6433130502700806,0.6627525687217712,,1,4,3,0.7886906862258911,,,True,1.0,-0.8591746687889099,boy|plays|hide-and-seek|outside,
Complex_Event,complex_event,train,charlie plays chess in bedroom,(play_game charlie hide_n_seek)|(location charlie playground),-0.702822133898735,-0.9722299575805664|-0.4334143102169037,Canonical,0.005959451198577881,(play_game charlie chess)|(location charlie bedroom)|(and (play_game charlie chess) (location charlie bedroom)),0.7362611293792725,0.7889411449432373|0.6716622114181519|0.7362611293792725,0.6716622114181519,,1,2,3,0.7889411449432373,,,True,1.0,-0.8382396101951599,charlie|plays|chess|in|bedroom,
Complex_Event,complex_event,train,charlie plays chess inside,(play_game charlie hide_n_seek)|(location charlie playground),-0.7708001732826233,-0.968151867389679|-0.5734484791755676,Canonical,0.02688533067703247,"(play_game charlie chess)|(or (location charlie bathroom) (location charlie bedroom))|(or (and (play_game charlie chess) (location charlie bathroom))
    (and (play_game charlie chess) (location charlie bedroom)))",0.8188402652740479,0.8759906888008118|0.707919180393219|0.8188402652740479,0.707919180393219,,1,2,3,0.8759906888008118,,,True,1.0,-0.8350906670093536,charlie|plays|chess|inside,
Complex_Event,complex_event,train,charlie plays hide-and-seek in playground,(play_game charlie chess)|(location charlie bathroom)|(location charlie bedroom),-0.7237846851348877,-0.9705292582511902|-0.45379066467285156|-0.7470341324806213,Canonical,-0.10895022749900818,(play_game charlie hide_n_seek)|(location charlie playground)|(and (play_game charlie hide_n_seek) (location charlie playground)),0.6273661255836487,0.7893773913383484|0.6832553148269653|0.6273661255836487,0.6832553148269653,,1,3,3,0.7893773913383484,,,True,1.0,-0.8122573892275492,charlie|plays|hide-and-seek|in|playground,
Complex_Event,complex_event,train,charlie plays hide-and-seek outside,(play_game charlie chess)|(location charlie bathroom)|(location charlie bedroom)|(play_game charlie soccer),-0.8084118440747261,-0.9946627020835876|-0.48891422152519226|-0.7599167227745056|-0.9901537299156189,Canonical,-0.08331525325775146,"(play_game charlie hide_n_seek)|(or (location charlie playground) (location charlie street))|(or (and (play_game charlie hide_n_seek) (location charlie playground))
    (and (play_game charlie hide_n_seek) (location charlie street)))",0.6384782195091248,0.7854918837547302|0.6580950617790222|0.6384782195091248,0.6580950617790222,,1,4,3,0.7854918837547302,,,True,1.0,-0.8591746687889099,charlie|plays|hide-and-seek|outside,
Complex_Event,complex_event,train,chess is played by boy in bedroom,(play_game charlie hide_n_seek)|(location charlie playground),-0.7143422812223434,-0.9779636263847351|-0.4507209360599518,Canonical,0.0045022666454315186,(play_game charlie chess)|(location charlie bedroom)|(and (play_game charlie chess) (location charlie bedroom)),0.7529570460319519,0.8074212074279785|0.6894883513450623|0.7529570460319519,0.6894883513450623,,1,2,3,0.8074212074279785,,,True,1.0,-0.8382396101951599,chess|is|played|by|boy|in|bedroom,
Complex_Event,complex_event,train,chess is played by boy inside,(play_game charlie hide_n_seek)|(location charlie playground),-0.7582471668720245,-0.9729597568511963|-0.5435345768928528,Canonical,0.03146567940711975,"(play_game charlie chess)|(or (location charlie bathroom) (location charlie bedroom))|(or (and (play_game charlie chess) (location charlie bathroom))
    (and (play_game charlie chess) (location charlie bedroom)))",0.8203880190849304,0.8842325210571289|0.6936121582984924|0.8203880190849304,0.6936121582984924,,1,2,3,0.8842325210571289,,,True,1.0,-0.8350906670093536,chess|is|played|by|boy|inside,
Complex_Event,complex_event,train,chess is played by charlie in bedroom,(play_game charlie hide_n_seek)|(location charlie playground),-0.7127493321895599,-0.9773138165473938|-0.4481848478317261,Canonical,0.004113644361495972,(play_game charlie chess)|(location charlie bedroom)|(and (play_game charlie chess) (location charlie bedroom)),0.7504033446311951,0.8045540452003479|0.6880253553390503|0.7504033446311951,0.6880253553390503,,1,2,3,0.8045540452003479,,,True,1.0,-0.8382396101951599,chess|is|played|by|charlie|in|bedroom,
Complex_Event,complex_event,train,chess is played by charlie inside,(play_game charlie hide_n_seek)|(location charlie playground),-0.7552443444728851,-0.9712272882461548|-0.5392614006996155,Canonical,0.03124299645423889,"(play_game charlie chess)|(or (location charlie bathroom) (location charlie bedroom))|(or (and (play_game charlie chess) (location charlie bathroom))
    (and (play_game charlie chess) (location charlie bedroom)))",0.8172280192375183,0.8813088536262512|0.6906611919403076|0.8172280192375183,0.6906611919403076,,1,2,3,0.8813088536262512,,,True,1.0,-0.8350906670093536,chess|is|played|by|charlie|inside,
Complex_Event,complex_event,train,chess is played by heidi in bedroom,(play_game heidi hide_n_seek)|(location heidi playground),-0.9569809436798096,-0.9662408828735352|-0.947721004486084,Canonical,-0.02591937780380249,(play_game heidi chess)|(location heidi bedroom)|(and (play_game heidi chess) (location heidi bedroom)),0.9315864443778992,0.9412169456481934|0.97379469871521|0.9315864443778992,0.97379469871521,,1,2,3,0.9412169456481934,,,True,1.0,-0.9640668332576752,chess|is|played|by|heidi|in|bedroom,
Complex_Event,complex_event,train,chess is played by heidi inside,(play_game heidi hide_n_seek)|(location heidi playground),-0.9445237517356873,-0.9700953960418701|-0.9189521074295044,Canonical,-0.02615600824356079,"(play_game heidi chess)|(or (location heidi bathroom) (location heidi bedroom))|(or (and (play_game heidi chess) (location heidi bathroom))
    (and (play_game heidi chess) (location heidi bedroom)))",0.9219987392425537,0.9423131942749023|0.9539963006973267|0.9219987392425537,0.9539963006973267,,1,2,3,0.9423131942749023,,,True,1.0,-0.963991791009903,chess|is|played|by|heidi|inside,
Complex_Event,complex_event,train,chess is played by sophia in bedroom,(play_game sophia hide_n_seek)|(location sophia playground),-0.9467340111732483,-0.9811943769454956|-0.912273645401001,Canonical,-0.032890766859054565,(play_game sophia chess)|(location sophia bedroom)|(and (play_game sophia chess) (location sophia bedroom)),0.9146350026130676,0.9392850995063782|0.9557664394378662|0.9146350026130676,0.9557664394378662,,1,2,3,0.9392850995063782,,,True,1.0,-0.9356299340724945,chess|is|played|by|sophia|in|bedroom,
Complex_Event,complex_event,train,chess is played by sophia inside,(play_game sophia hide_n_seek)|(location sophia playground),-0.9268204271793365,-0.9752392172813416|-0.8784016370773315,Canonical,-0.03430327773094177,"(play_game sophia chess)|(or (location sophia bathroom) (location sophia bedroom))|(or (and (play_game sophia chess) (location sophia bathroom))
    (and (play_game sophia chess) (location sophia bedroom)))",0.8973517417907715,0.9333968758583069|0.9299131631851196|0.8973517417907715,0.9299131631851196,,1,2,3,0.9333968758583069,,,True,1.0,-0.9356296062469482,chess|is|played|by|sophia|inside,
Complex_Event,complex_event,train,heidi plays chess in bedroom,(play_game heidi hide_n_seek)|(location heidi playground),-0.9583564698696136,-0.9677285552024841|-0.9489843845367432,Canonical,-0.03126826882362366,(play_game heidi chess)|(location heidi bedroom)|(and (play_game heidi chess) (location heidi bedroom)),0.9189945459365845,0.9261375665664673|0.974388062953949|0.9189945459365845,0.974388062953949,,1,2,3,0.9261375665664673,,,True,1.0,-0.9640668332576752,heidi|plays|chess|in|bedroom,
Complex_Event,complex_event,train,heidi plays chess inside,(play_game heidi hide_n_seek)|(location heidi playground),-0.9534366428852081,-0.9717485904693604|-0.9351246953010559,Canonical,-0.02976396679878235,"(play_game heidi chess)|(or (location heidi bathroom) (location heidi bedroom))|(or (and (play_game heidi chess) (location heidi bathroom))
    (and (play_game heidi chess) (location heidi bedroom)))",0.9166127443313599,0.9297612309455872|0.9629921913146973|0.9166127443313599,0.9629921913146973,,1,2,3,0.9297612309455872,,,True,1.0,-0.963991791009903,heidi|plays|chess|inside,
Complex_Event,complex_event,train,heidi plays hide-and-seek in playground,(play_game heidi chess)|(location heidi bathroom)|(location heidi bedroom),-0.8086357116699219,-0.9606249332427979|-0.623298704624176|-0.8419834971427917,Canonical,-0.0563623309135437,(play_game heidi hide_n_seek)|(location heidi playground)|(and (play_game heidi hide_n_seek) (location heidi playground)),0.8184295892715454,0.8968183398246765|0.8527655005455017|0.8184295892715454,0.8527655005455017,,1,3,3,0.8968183398246765,,,True,1.0,-0.8769794901212057,heidi|plays|hide-and-seek|in|playground,
Complex_Event,complex_event,train,heidi plays hide-and-seek outside,(play_game heidi chess)|(location heidi bathroom)|(location heidi bedroom)|(play_game heidi soccer),-0.8550798296928406,-0.9892863631248474|-0.6228970289230347|-0.8199712634086609|-0.9881646633148193,Canonical,-0.005082219839096069,"(play_game heidi hide_n_seek)|(or (location heidi playground) (location heidi street))|(or (and (play_game heidi hide_n_seek) (location heidi playground))
    (and (play_game heidi hide_n_seek) (location heidi street)))",0.8172274827957153,0.9053288102149963|0.7392905950546265|0.8172274827957153,0.7392905950546265,,1,4,3,0.9053288102149963,,,True,1.0,-0.9053597003221512,heidi|plays|hide-and-seek|outside,
Complex_Event,complex_event,train,hide-and-seek is played by boy in playground,(play_game charlie chess)|(location charlie bathroom)|(location charlie bedroom),-0.7485590477784475,-0.9773862957954407|-0.4981518089771271|-0.7701390385627747,Canonical,-0.09854435920715332,(play_game charlie hide_n_seek)|(location charlie playground)|(and (play_game charlie hide_n_seek) (location charlie playground)),0.6528875231742859,0.793755829334259|0.7091079354286194|0.6528875231742859,0.7091079354286194,,1,3,3,0.793755829334259,,,True,1.0,-0.8122573892275492,hide-and-seek|is|played|by|boy|in|playground,
Complex_Event,complex_event,train,hide-and-seek is played by boy outside,(play_game charlie chess)|(location charlie bathroom)|(location charlie bedroom)|(play_game charlie soccer),-0.8480743765830994,-0.99443519115448|-0.5845219492912292|-0.8235620856285095|-0.9897782802581787,Canonical,-0.07008597254753113,"(play_game charlie hide_n_seek)|(or (location charlie playground) (location charlie street))|(or (and (play_game charlie hide_n_seek) (location charlie playground))
    (and (play_game charlie hide_n_seek) (location charlie street)))",0.695996880531311,0.7991568446159363|0.733008861541748|0.695996880531311,0.733008861541748,,1,4,3,0.7991568446159363,,,True,1.0,-0.8591746687889099,hide-and-seek|is|played|by|boy|outside,
Complex_Event,complex_event,train,hide-and-seek is played by charlie in playground,(play_game charlie chess)|(location charlie bathroom)|(location charlie bedroom),-0.7530756990114847,-0.9767371416091919|-0.5068295001983643|-0.7756604552268982,Canonical,-0.09716123342514038,(play_game charlie hide_n_seek)|(location charlie playground)|(and (play_game charlie hide_n_seek) (location charlie playground)),0.6571325063705444,0.7937327027320862|0.7148547768592834|0.6571325063705444,0.7148547768592834,,1,3,3,0.7937327027320862,,,True,1.0,-0.8122573892275492,hide-and-seek|is|played|by|charlie|in|playground,
Complex_Event,complex_event,train,hide-and-seek is played by charlie outside,(play_game charlie chess)|(location charlie bathroom)|(location charlie bedroom)|(play_game charlie soccer),-0.8510665446519852,-0.9943097829818726|-0.5921342372894287|-0.828453004360199|-0.9893691539764404,Canonical,-0.069302499294281,"(play_game charlie hide_n_seek)|(or (location charlie playground) (location charlie street))|(or (and (play_game charlie hide_n_seek) (location charlie playground))
    (and (play_game charlie hide_n_seek) (location charlie street)))",0.6996714472770691,0.7990871071815491|0.7388607859611511|0.6996714472770691,0.7388607859611511,,1,4,3,0.7990871071815491,,,True,1.0,-0.8591746687889099,hide-and-seek|is|played|by|charlie|outside,
Complex_Event,complex_event,train,hide-and-seek is played by heidi in playground,(play_game heidi chess)|(location heidi bathroom)|(location heidi bedroom),-0.7997519771258036,-0.960144579410553|-0.6040410399436951|-0.8350703120231628,Canonical,-0.05737417936325073,(play_game heidi hide_n_seek)|(location heidi playground)|(and (play_game heidi hide_n_seek) (location heidi playground)),0.8210980892181396,0.9101594090461731|0.8467851281166077|0.8210980892181396,0.8467851281166077,,1,3,3,0.9101594090461731,,,True,1.0,-0.8769794901212057,hide-and-seek|is|played|by|heidi|in|playground,
Complex_Event,complex_event,train,hide-and-seek is played by heidi outside,(play_game heidi chess)|(location heidi bathroom)|(location heidi bedroom)|(play_game heidi soccer),-0.8591286540031433,-0.9876871109008789|-0.6361928582191467|-0.827671468257904|-0.9849631786346436,Canonical,-0.004371285438537598,"(play_game heidi hide_n_seek)|(or (location heidi playground) (location heidi street))|(or (and (play_game heidi hide_n_seek) (location heidi playground))
    (and (play_game heidi hide_n_seek) (location heidi street)))",0.8288665413856506,0.9161274433135986|0.7503482103347778|0.8288665413856506,0.7503482103347778,,1,4,3,0.9161274433135986,,,True,1.0,-0.9053597003221512,hide-and-seek|is|played|by|heidi|outside,
Complex_Event,complex_event,train,hide-and-seek is played by sophia in playground,(play_game sophia chess)|(location sophia bathroom)|(location sophia bedroom),-0.7997868061065674,-0.9711323976516724|-0.6451773643493652|-0.7830506563186646,Canonical,-0.05648419260978699,(play_game sophia hide_n_seek)|(location sophia playground)|(and (play_game sophia hide_n_seek) (location sophia playground)),0.7674331068992615,0.8176597952842712|0.8301748037338257|0.7674331068992615,0.8301748037338257,,1,3,3,0.8176597952842712,,,True,1.0,-0.8894106944402059,hide-and-seek|is|played|by|sophia|in|playground,
Complex_Event,complex_event,train,hide-and-seek is played by sophia outside,(play_game sophia chess)|(location sophia bathroom)|(location sophia bedroom)|(play_game sophia soccer),-0.8753846287727356,-0.9908725023269653|-0.7035183906555176|-0.8139411807060242|-0.9932064414024353,Canonical,-0.00699731707572937,"(play_game sophia hide_n_seek)|(or (location sophia playground) (location sophia street))|(or (and (play_game sophia hide_n_seek) (location sophia playground))
    (and (play_game sophia hide_n_seek) (location sophia street)))",0.7938650846481323,0.8341620564460754|0.767562747001648|0.7938650846481323,0.767562747001648,,1,4,3,0.8341620564460754,,,True,1.0,-0.9113074690103531,hide-and-seek|is|played|by|sophia|outside,
Complex_Event,complex_event,train,sophia plays chess in bedroom,(play_game sophia hide_n_seek)|(location sophia playground),-0.9356410801410675,-0.9788139462471008|-0.8924682140350342,Canonical,-0.04088035225868225,(play_game sophia chess)|(location sophia bedroom)|(and (play_game sophia chess) (location sophia bedroom)),0.8935602307319641,0.9227631688117981|0.9461179971694946|0.8935602307319641,0.9461179971694946,,1,2,3,0.9227631688117981,,,True,1.0,-0.9356299340724945,sophia|plays|chess|in|bedroom,
