group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9946086406707764,-0.9936923980712891|-0.9955248832702637,Canonical,,(play_game charlie soccer),0.964076817035675,0.964076817035675,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,train,soccer is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.6834864815076193,-0.3961194157600403|-0.8991439342498779|-0.7551960945129395,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5850257873535156,0.823426365852356|0.6158959865570068|0.5850257873535156,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9952428936958313,-0.9948455691337585|-0.995640218257904,Canonical,,(play_game charlie soccer),0.9616271257400513,0.9616271257400513,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9287010033925375,-0.9848963618278503|-0.9787331223487854|-0.8224735260009766,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8094800710678101,0.9780383706092834|0.7475349307060242|0.8094800710678101,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,test,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7576274077097574,-0.6209018230438232|-0.8769755959510803|-0.7750048041343689,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6319127082824707,0.8832865953445435|0.6665125489234924|0.6319127082824707,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9948946237564087,-0.9945290088653564|-0.9952602386474609,Canonical,,(play_game charlie soccer),0.9597594738006592,0.9597594738006592,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9218137462933859,-0.9793204069137573|-0.975073516368866|-0.8110473155975342,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8034873604774475,0.9751938581466675|0.7408656477928162|0.8034873604774475,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,test,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7414031624794006,-0.5846690535545349|-0.8715618848800659|-0.7679785490036011,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6287913918495178,0.8826920390129089|0.6665865182876587|0.6287913918495178,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,test,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9253301620483398,-0.9937463998794556|-0.9878920316696167|-0.7943520545959473,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8089941740036011,0.9801063537597656|0.742314875125885|0.8089941740036011,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.994604080915451,-0.9938352704048157|-0.9953728914260864,Canonical,,(play_game charlie soccer),0.9643166065216064,0.9643166065216064,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.6791725556055704,-0.3885664939880371|-0.8993261456489563|-0.749625027179718,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5824448466300964,0.822363018989563|0.6133362054824829|0.5824448466300964,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,test,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.928778866926829,-0.9949939250946045|-0.9898144602775574|-0.8015282154083252,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8132798075675964,0.9825228452682495|0.7474571466445923|0.8132798075675964,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
Word,word_group,test,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9947470426559448,-0.9938178658485413|-0.9956762194633484,Canonical,,(play_game charlie soccer),0.965033769607544,0.965033769607544,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,test,soccer is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.7019354005654653,-0.4191090166568756|-0.9029316306114197|-0.7837655544281006,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6016912460327148,0.8317670822143555|0.6321789026260376|0.6016912460327148,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|boy,
Sentence,sentence_group,train,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9666199485460917,-0.963264524936676|-0.9791402220726013|-0.9574550986289978,Canonical,-0.05572125315666199,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7321509718894958,0.9220594763755798|0.6536849737167358|0.7321509718894958,,0.6536849737167358,,0,3,3,,,,True,1.0,-0.9786379535992941,boy|beats|heidi,0.9220594763755798
Sentence,sentence_group,train,boy beats heidi in bathroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street),-0.7094887229281345,-0.7165604829788208|-0.8901731967926025|-0.6763960123062134|-0.0030062126461416483|-0.8089442849159241|-0.9254142045974731|-0.9459266662597656,Location,-0.36002033452192944,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom))",0.13732275366783142,0.7654787302017212|0.5561350584030151|0.1704154759645462|0.13732275366783142,0.1704154759645462,0.5561350584030151,,1,7,4,,,,False,1.0,-0.8780897430011204,boy|beats|heidi|in|bathroom,0.7654787302017212
Sentence,sentence_group,train,boy beats heidi in bedroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street),-0.9403558373451233,-0.959284782409668|-0.9312682747840881|-0.9382249116897583|-0.8306861519813538|-0.9635629653930664|-0.9660256505012512|-0.9934381246566772,Location,-0.09925190607706702,"(win charlie)|(lose heidi)|(and (location charlie bedroom) (location heidi bedroom))|(and (win charlie)
     (location charlie bedroom)
     (lose heidi)
     (location heidi bedroom))",0.771353542804718,0.9263347387313843|0.8341282606124878|0.8513533473014832|0.771353542804718,0.8513533473014832,0.8341282606124878,,1,7,4,,,,False,1.0,-0.9670233726501465,boy|beats|heidi|in|bedroom,0.9263347387313843
Sentence,sentence_group,train,boy beats heidi in playground,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom),-0.9263287612370082,-0.9129420518875122|-0.977316677570343|-0.9192321300506592|-0.9058951139450073|-0.906247079372406|-0.9246358871459961|-0.9380323886871338,Location,-0.07533091306686401,"(win charlie)|(lose heidi)|(and (location charlie playground) (location heidi playground))|(and (win charlie)
     (location charlie playground)
     (lose heidi)
     (location heidi playground))",0.7952665090560913,0.8818326592445374|0.8058105111122131|0.9241490960121155|0.7952665090560913,0.9241490960121155,0.8058105111122131,,1,7,4,,,,False,1.0,-0.9868660739489964,boy|beats|heidi|in|playground,0.8818326592445374
Sentence,sentence_group,train,boy beats heidi in shower,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street),-0.7058722349632133,-0.70820152759552|-0.8885902762413025|-0.6675618886947632|0.0005220961174927652|-0.8071738481521606|-0.9247680902481079|-0.9453321099281311,Location,-0.35753172139326733,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom))",0.13661155104637146,0.7606201171875|0.5508624315261841|0.17094726860523224|0.13661155104637146,0.17094726860523224,0.5508624315261841,,1,7,4,,,,False,1.0,-0.8780897430011204,boy|beats|heidi|in|shower,0.7606201171875
Sentence,sentence_group,train,boy beats heidi in street,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom),-0.8909765992845807,-0.942932665348053|-0.7520046234130859|-0.8743404746055603|-0.9228418469429016|-0.9595356583595276|-0.9412880539894104|-0.8438928723335266,Location,-0.3017194469769796,"(win charlie)|(lose heidi)|(and (location charlie street) (location heidi street))|(and (win charlie)
     (location charlie street)
     (lose heidi)
     (location heidi street))",0.23187047243118286,0.5197046399116516|0.22020554542541504|0.8608595728874207|0.23187047243118286,0.8608595728874207,0.22020554542541504,,1,7,4,,,,False,1.0,-0.9752846445356097,boy|beats|heidi|in|street,0.5197046399116516
Sentence,sentence_group,train,boy beats heidi inside,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street),-0.9172332031386239,-0.9444054365158081|-0.9216443300247192|-0.9203333258628845|-0.7272014021873474|-0.9548837542533875|-0.9638822078704834|-0.9882819652557373,Location,-0.12132251262664795,"(win charlie)|(lose heidi)|(or (and (location charlie bathroom) (location heidi bathroom)) (and (location charlie bedroom) (location heidi bedroom)))|(or (and (win charlie)
         (location charlie bathroom)
         (lose heidi)
         (location heidi bathroom))
    (and (win charlie)
         (location charlie bedroom)
         (lose heidi)
         (location heidi bedroom)))",0.7101495862007141,0.9097500443458557|0.7979736328125|0.7866926193237305|0.7101495862007141,0.7866926193237305,0.7979736328125,,1,7,4,,,,False,1.0,-0.957172155380249,boy|beats|heidi|inside,0.9097500443458557
Sentence,sentence_group,train,boy beats heidi outside,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom),-0.9397405471120562,-0.9507909417152405|-0.9532240629196167|-0.9459343552589417|-0.9341009855270386|-0.9272176623344421|-0.9458358883857727|-0.9210799336433411,Location,-0.12172814210255944,"(win charlie)|(lose heidi)|(or (and (location charlie playground) (location heidi playground)) (and (location charlie street) (location heidi street)))|(or (and (win charlie)
         (location charlie playground)
         (lose heidi)
         (location heidi playground))
    (and (win charlie)
         (location charlie street)
         (lose heidi)
         (location heidi street)))",0.7001714110374451,0.8289956450462341|0.710313081741333|0.9263899326324463|0.7001714110374451,0.9263899326324463,0.710313081741333,,1,7,4,,,,False,1.0,-0.984177223273686,boy|beats|heidi|outside,0.8289956450462341
Sentence,sentence_group,train,boy beats heidi with difficulty,(win heidi)|(win sophia)|(lose charlie)|(win_manner with_ease),-0.4751122072339058,-0.3768984079360962|-0.5628059506416321|-0.4433768093585968|-0.5173676609992981,Manner,-0.17794815202554068,(win charlie)|(lose heidi)|(win_manner with_difficulty)|(and (win charlie) (lose heidi) (win_manner with_difficulty)),0.017862334847450256,0.345249742269516|0.1398630142211914|0.10231870412826538|0.017862334847450256,,0.1398630142211914,0.10231870412826538,1,4,4,,,,False,1.0,-0.7392441164702177,boy|beats|heidi|with|difficulty,0.345249742269516
Sentence,sentence_group,train,boy beats heidi with difficulty in bathroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street)|(win_manner with_ease),-0.42299968050792813,-0.15034204721450806|-0.7399740815162659|-0.43649813532829285|0.03403788432478905|-0.3449023365974426|-0.39041146636009216|-0.8099761605262756|-0.5459311008453369,Location+Manner,-0.0988197906408459,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(win_manner with_difficulty)|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom)
     (win_manner with_difficulty))",0.00222570332698524,0.29680630564689636|-0.03735340014100075|0.04595267027616501|0.09877640008926392|0.00222570332698524,0.04595267027616501,-0.03735340014100075,0.09877640008926392,2,8,5,,,,False,1.0,-0.756492743268609,boy|beats|heidi|with|difficulty|in|bathroom,0.29680630564689636
Sentence,sentence_group,train,boy beats heidi with difficulty in bedroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street)|(win_manner with_ease),-0.6237143762409687,-0.6941725611686707|-0.720215380191803|-0.6906031370162964|-0.4500649571418762|-0.5984311103820801|-0.6534833312034607|-0.8851454854011536|-0.29759904742240906,Location+Manner,-0.3586589489132166,"(win charlie)|(lose heidi)|(and (location charlie bedroom) (location heidi bedroom))|(win_manner with_difficulty)|(and (win charlie)
     (location charlie bedroom)
     (lose heidi)
     (location heidi bedroom)
     (win_manner with_difficulty))",0.031833846122026443,0.5973159074783325|0.35665589570999146|0.5364213585853577|0.0715780183672905|0.031833846122026443,0.5364213585853577,0.35665589570999146,0.0715780183672905,2,8,5,,,,False,1.0,-0.8194027505815029,boy|beats|heidi|with|difficulty|in|bedroom,0.5973159074783325
Sentence,sentence_group,train,boy beats heidi with difficulty in playground,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom)|(win_manner with_ease),-0.47438705898821354,-0.32759737968444824|-0.7144442200660706|-0.4643670916557312|-0.30370551347732544|-0.5903902053833008|-0.22482948005199432|-0.6765941977500916|-0.4931683838367462,Location+Manner,-0.21858118195086718,"(win charlie)|(lose heidi)|(and (location charlie playground) (location heidi playground))|(win_manner with_difficulty)|(and (win charlie)
     (location charlie playground)
     (lose heidi)
     (location heidi playground)
     (win_manner with_difficulty))",0.012342301197350025,0.37038248777389526|0.12562187016010284|0.34472131729125977|0.08296825736761093|0.012342301197350025,0.34472131729125977,0.12562187016010284,0.08296825736761093,2,8,5,,,,False,1.0,-0.8674390763044357,boy|beats|heidi|with|difficulty|in|playground,0.37038248777389526
Sentence,sentence_group,train,boy beats heidi with difficulty in shower,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street)|(win_manner with_ease),-0.42263890663161874,-0.14816318452358246|-0.7368991374969482|-0.4361169934272766|0.03580671176314354|-0.35021334886550903|-0.392719566822052|-0.8068788051605225|-0.5459269285202026,Location+Manner,-0.09941722918301821,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(win_manner with_difficulty)|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom)
     (win_manner with_difficulty))",0.0022302065044641495,0.2951327860355377|-0.03356163576245308|0.046137288212776184|0.0988813042640686|0.0022302065044641495,0.046137288212776184,-0.03356163576245308,0.0988813042640686,2,8,5,,,,False,1.0,-0.756492743268609,boy|beats|heidi|with|difficulty|in|shower,0.2951327860355377
Sentence,sentence_group,train,boy beats heidi with difficulty in street,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom)|(win_manner with_ease),-0.5546654434874654,-0.756293535232544|0.07183077186346054|-0.6184571981430054|-0.6442906260490417|-0.7776766419410706|-0.3744542598724365|-0.6746386289596558|-0.6633434295654297,Location+Manner,-0.21842472394928336,"(win charlie)|(lose heidi)|(and (location charlie street) (location heidi street))|(win_manner with_difficulty)|(and (win charlie)
     (location charlie street)
     (lose heidi)
     (location heidi street)
     (win_manner with_difficulty))",0.007377366069704294,0.17868885397911072|0.24562868475914001|0.3460020422935486|0.1328887790441513|0.007377366069704294,0.3460020422935486,0.24562868475914001,0.1328887790441513,2,8,5,,,,False,1.0,-0.8964126892387867,boy|beats|heidi|with|difficulty|in|street,0.17868885397911072
Sentence,sentence_group,train,boy beats heidi with difficulty inside,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street)|(win_manner with_ease),-0.571037407964468,-0.48866790533065796|-0.7208489775657654|-0.5909163951873779|-0.29612264037132263|-0.5992687344551086|-0.6008840799331665|-0.8729296326637268|-0.39866089820861816,Location+Manner,-0.28404631838202477,"(win charlie)|(lose heidi)|(or (and (location charlie bathroom) (location heidi bathroom)) (and (location charlie bedroom) (location heidi bedroom)))|(win_manner with_difficulty)|(or (and (win charlie)
         (location charlie bathroom)
         (lose heidi)
         (location heidi bathroom)
         (win_manner with_difficulty))
    (and (win charlie)
         (location charlie bedroom)
         (lose heidi)
         (location heidi bedroom)
         (win_manner with_difficulty)))",0.025396620854735374,0.4849779009819031|0.23921635746955872|0.42857685685157776|0.08500064164400101|0.025396620854735374,0.42857685685157776,0.23921635746955872,0.08500064164400101,2,8,5,,,,False,1.0,-0.8131306301802397,boy|beats|heidi|with|difficulty|inside,0.4849779009819031
Sentence,sentence_group,train,boy beats heidi with difficulty outside,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom)|(win_manner with_ease),-0.5025422275066376,-0.47187158465385437|-0.3916217088699341|-0.5071799159049988|-0.46309971809387207|-0.6596258282661438|-0.275958389043808|-0.6809205412864685|-0.570060133934021,Location+Manner,-0.21097459085285664,"(win charlie)|(lose heidi)|(or (and (location charlie playground) (location heidi playground)) (and (location charlie street) (location heidi street)))|(win_manner with_difficulty)|(or (and (win charlie)
         (location charlie playground)
         (lose heidi)
         (location heidi playground)
         (win_manner with_difficulty))
    (and (win charlie)
         (location charlie street)
         (lose heidi)
         (location heidi street)
         (win_manner with_difficulty)))",0.010665059089660645,0.2925218939781189|0.16605447232723236|0.32199329137802124|0.10598894208669662|0.010665059089660645,0.32199329137802124,0.16605447232723236,0.10598894208669662,2,8,5,,,,False,1.0,-0.8786799814552069,boy|beats|heidi|with|difficulty|outside,0.2925218939781189
Sentence,sentence_group,train,boy beats heidi with ease,(win heidi)|(win sophia)|(lose charlie)|(win_manner with_difficulty),-0.6860344586893916,-0.9070191383361816|-0.9540910124778748|-0.8879633545875549|0.004935670644044876,Manner,-0.04077916095654166,(win charlie)|(lose heidi)|(win_manner with_ease)|(and (win charlie) (lose heidi) (win_manner with_ease)),0.514891505241394,0.8989764451980591|0.6689977049827576|0.09903784841299057|0.514891505241394,,0.6689977049827576,0.09903784841299057,1,4,4,,,,False,1.0,-0.741877218009904,boy|beats|heidi|with|ease,0.8989764451980591
Sentence,sentence_group,train,boy beats heidi with ease in bathroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street)|(win_manner with_difficulty),-0.5666780287865549,-0.5987406969070435|-0.8821483850479126|-0.5525960922241211|0.023612288758158684|-0.6025177240371704|-0.8938667178153992|-0.9323170185089111|-0.09484988451004028,Location+Manner,-0.28995492309331894,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(win_manner with_ease)|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom)
     (win_manner with_ease))",0.08047347515821457,0.725563645362854|0.4707435965538025|0.15854963660240173|0.1268567144870758|0.08047347515821457,0.15854963660240173,0.4707435965538025,0.1268567144870758,2,8,5,,,,False,1.0,-0.7681612726883031,boy|beats|heidi|with|ease|in|bathroom,0.725563645362854
Sentence,sentence_group,train,boy beats heidi with ease in bedroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street)|(win_manner with_difficulty),-0.8082690362352878,-0.9460611939430237|-0.959070086479187|-0.9428574442863464|-0.7746850252151489|-0.9202866554260254|-0.9503941535949707|-0.9893633127212524|0.016565581783652306,Location+Manner,-0.1281680092215538,"(win charlie)|(lose heidi)|(and (location charlie bedroom) (location heidi bedroom))|(win_manner with_ease)|(and (win charlie)
     (location charlie bedroom)
     (lose heidi)
     (location heidi bedroom)
     (win_manner with_ease))",0.6141167879104614,0.9488722085952759|0.8229288458824158|0.8389224410057068|0.3584156930446625|0.6141167879104614,0.8389224410057068,0.8229288458824158,0.3584156930446625,2,8,5,,,,False,1.0,-0.8544861527625471,boy|beats|heidi|with|ease|in|bedroom,0.9488722085952759
Sentence,sentence_group,train,boy beats heidi with ease in playground,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom)|(win_manner with_difficulty),-0.7824323978275061,-0.8327943682670593|-0.9673176407814026|-0.8269434571266174|-0.8539843559265137|-0.8614621162414551|-0.8785432577133179|-0.8844320178031921|-0.15398196876049042,Location+Manner,-0.17540189810097218,"(win charlie)|(lose heidi)|(and (location charlie playground) (location heidi playground))|(win_manner with_ease)|(and (win charlie)
     (location charlie playground)
     (lose heidi)
     (location heidi playground)
     (win_manner with_ease))",0.42537280917167664,0.8450673222541809|0.7195852398872375|0.8869032263755798|-0.048456959426403046|0.42537280917167664,0.8869032263755798,0.7195852398872375,-0.048456959426403046,2,8,5,,,,False,1.0,-0.8757287841290236,boy|beats|heidi|with|ease|in|playground,0.8450673222541809
Sentence,sentence_group,train,boy beats heidi with ease in shower,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street)|(win_manner with_difficulty),-0.5642397922929376,-0.5916314721107483|-0.8816255927085876|-0.5471616983413696|0.02435012347996235|-0.5954293608665466|-0.891979992389679|-0.9312474131584167|-0.09919293224811554,Location+Manner,-0.28858862444758415,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(win_manner with_ease)|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom)
     (win_manner with_ease))",0.07976637780666351,0.7216567993164062|0.4649815559387207|0.1579093337059021|0.1288723200559616|0.07976637780666351,0.1579093337059021,0.4649815559387207,0.1288723200559616,2,8,5,,,,False,1.0,-0.7681612726883031,boy|beats|heidi|with|ease|in|shower,0.7216567993164062
