group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Word,word_group,train,soccer is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.991978108882904,-0.9890930652618408|-0.9948631525039673,Canonical,,(play_game charlie soccer),0.9508863091468811,0.9508863091468811,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|charlie,
Word,word_group,train,soccer is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8688651919364929,-0.9814018607139587|-0.9877757430076599|-0.6374179720878601,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.627547562122345,0.961001455783844|0.6114394068717957|0.627547562122345,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|charlie,
Word,word_group,test,boy plays soccer,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9320490658283234,-0.8859652280807495|-0.9781329035758972,Canonical,,(play_game charlie soccer),0.9389940500259399,0.9389940500259399,,,,0,2,1,,,,True,1.0,-1.0,boy|plays|soccer,
Word,word_group,test,boy plays soccer badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9135834376017252,-0.9503751397132874|-0.9880385994911194|-0.802336573600769,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8187347054481506,0.981169581413269|0.7558537721633911|0.8187347054481506,,,,1,3,3,,,,False,1.0,-0.9427472352981567,boy|plays|soccer|badly,
Word,word_group,test,boy plays soccer well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.6728291908899943,-0.582567572593689|-0.8892281651496887|-0.5466918349266052,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.5477586388587952,0.8880011439323425|0.5663546323776245|0.5477586388587952,,,,1,3,3,,,,False,1.0,-0.8903494675954183,boy|plays|soccer|well,
Word,word_group,test,charlie plays football,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9335874021053314,-0.888757586479187|-0.9784172177314758,Canonical,,(play_game charlie soccer),0.9390512108802795,0.9390512108802795,,,,0,2,1,,,,True,1.0,-1.0,charlie|plays|football,
Word,word_group,test,charlie plays football badly,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9140048821767172,-0.9511287212371826|-0.9883763194084167|-0.802509605884552,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8192155361175537,0.9814733862876892|0.7563727498054504|0.8192155361175537,,,,1,3,3,,,,False,1.0,-0.9427472352981567,charlie|plays|football|badly,
Word,word_group,test,charlie plays football well,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.6742467085520426,-0.5921118259429932|-0.8916923999786377|-0.5389358997344971,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.544489324092865,0.88935786485672|0.5614528656005859|0.544489324092865,,,,1,3,3,,,,False,1.0,-0.8903494675954183,charlie|plays|football|well,
Word,word_group,test,football is played badly by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.9373514850934347,-0.9957148432731628|-0.9943304061889648|-0.8220092058181763,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8191819787025452,0.9860550761222839|0.7537568211555481|0.8191819787025452,,,,1,3,3,,,,False,1.0,-0.9427472352981567,football|is|played|badly|by|charlie,
Word,word_group,test,football is played by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9919160306453705,-0.9890003204345703|-0.9948317408561707,Canonical,,(play_game charlie soccer),0.9507886171340942,0.9507886171340942,,,,0,2,1,,,,True,1.0,-1.0,football|is|played|by|charlie,
Word,word_group,test,football is played well by charlie,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.8679998517036438,-0.9813621640205383|-0.9877819418907166|-0.6348554491996765,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6262573599815369,0.9609747529029846|0.6100238561630249|0.6262573599815369,,,,1,3,3,,,,False,1.0,-0.8903494675954183,football|is|played|well|by|charlie,
Word,word_group,test,soccer is played badly by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie well),-0.937511146068573,-0.9958462119102478|-0.9943405985832214|-0.8223466277122498,Manner,,(play_game charlie soccer)|(play_manner charlie badly)|(and (play_game charlie soccer) (play_manner charlie badly)),0.8192291855812073,0.9860126972198486|0.7538116574287415|0.8192291855812073,,,,1,3,3,,,,False,1.0,-0.9427472352981567,soccer|is|played|badly|by|boy,
Word,word_group,test,soccer is played by boy,(play_game charlie chess)|(play_game charlie hide_n_seek),-0.9919634759426117,-0.9891140460968018|-0.9948129057884216,Canonical,,(play_game charlie soccer),0.9506325125694275,0.9506325125694275,,,,0,2,1,,,,True,1.0,-1.0,soccer|is|played|by|boy,
Word,word_group,test,soccer is played well by boy,(play_game charlie chess)|(play_game charlie hide_n_seek)|(play_manner charlie badly),-0.867763082186381,-0.9816541075706482|-0.9877732992172241|-0.6338618397712708,Manner,,(play_game charlie soccer)|(play_manner charlie well)|(and (play_game charlie soccer) (play_manner charlie well)),0.6268261671066284,0.9611454606056213|0.6106457710266113|0.6268261671066284,,,,1,3,3,,,,False,1.0,-0.8903494675954183,soccer|is|played|well|by|boy,
Sentence,sentence_group,train,boy beats heidi,(win heidi)|(win sophia)|(lose charlie),-0.9637848138809204,-0.9724335074424744|-0.9594348073005676|-0.9594861268997192,Canonical,-0.06286782026290894,(win charlie)|(lose heidi)|(and (win charlie) (lose heidi)),0.7317758798599243,0.9222357869148254|0.6670516133308411|0.7317758798599243,,0.6670516133308411,,0,3,3,,,,True,1.0,-0.9786379535992941,boy|beats|heidi,0.9222357869148254
Sentence,sentence_group,train,boy beats heidi in bathroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street),-0.8593271438564573,-0.9661317467689514|-0.9710302948951721|-0.9526429176330566|-0.2044539898633957|-0.9600281715393066|-0.9859030246734619|-0.9750998616218567,Location,-0.4613862087329229,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom))",0.1780548393726349,0.9548795223236084|0.7729774117469788|0.19046621024608612|0.1780548393726349,0.19046621024608612,0.7729774117469788,,1,7,4,,,,False,1.0,-0.8780897430011204,boy|beats|heidi|in|bathroom,0.9548795223236084
Sentence,sentence_group,train,boy beats heidi in bedroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street),-0.9666411876678467,-0.9905871748924255|-0.9575554132461548|-0.9757246375083923|-0.8742871880531311|-0.9866518974304199|-0.9876359105110168|-0.9940460920333862,Location,-0.09146918853123986,"(win charlie)|(lose heidi)|(and (location charlie bedroom) (location heidi bedroom))|(and (win charlie)
     (location charlie bedroom)
     (lose heidi)
     (location heidi bedroom))",0.8161958456039429,0.9638498425483704|0.8918495774269104|0.8672956824302673|0.8161958456039429,0.8672956824302673,0.8918495774269104,,1,7,4,,,,False,1.0,-0.9670233726501465,boy|beats|heidi|in|bedroom,0.9638498425483704
Sentence,sentence_group,train,boy beats heidi in playground,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom),-0.9631802269390651,-0.980023205280304|-0.994447648525238|-0.9772676825523376|-0.9608242511749268|-0.9307070374488831|-0.9638939499855042|-0.9350978136062622,Location,-0.07782403628031409,"(win charlie)|(lose heidi)|(and (location charlie playground) (location heidi playground))|(and (win charlie)
     (location charlie playground)
     (lose heidi)
     (location heidi playground))",0.8522802591323853,0.9307650327682495|0.8934102654457092|0.9661375880241394|0.8522802591323853,0.9661375880241394,0.8934102654457092,,1,7,4,,,,False,1.0,-0.9868660739489964,boy|beats|heidi|in|playground,0.9307650327682495
Sentence,sentence_group,train,boy beats heidi in shower,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street),-0.8595122588532311,-0.9666252136230469|-0.9709798693656921|-0.9532352685928345|-0.20448289811611176|-0.9602842926979065|-0.9858948588371277|-0.9750834107398987,Location,-0.46156132221221924,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom))",0.17810998857021332,0.9551677107810974|0.7733911275863647|0.1904550939798355|0.17810998857021332,0.1904550939798355,0.7733911275863647,,1,7,4,,,,False,1.0,-0.8780897430011204,boy|beats|heidi|in|shower,0.9551677107810974
Sentence,sentence_group,train,boy beats heidi in street,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom),-0.9478993841579982,-0.9681054949760437|-0.9157145619392395|-0.9368883967399597|-0.9924355745315552|-0.9856658577919006|-0.9885988235473633|-0.8478869795799255,Location,-0.308741956949234,"(win charlie)|(lose heidi)|(and (location charlie street) (location heidi street))|(and (win charlie)
     (location charlie street)
     (lose heidi)
     (location heidi street))",0.2559472620487213,0.5791091322898865|0.2005193829536438|0.9144391417503357|0.2559472620487213,0.9144391417503357,0.2005193829536438,,1,7,4,,,,False,1.0,-0.9752846445356097,boy|beats|heidi|in|street,0.5791091322898865
Sentence,sentence_group,train,boy beats heidi inside,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street),-0.9563777361597333,-0.9901657104492188|-0.968992292881012|-0.9768670201301575|-0.7903600335121155|-0.9840447902679443|-0.9919854402542114|-0.9922288656234741,Location,-0.1116382280985514,"(win charlie)|(lose heidi)|(or (and (location charlie bathroom) (location heidi bathroom)) (and (location charlie bedroom) (location heidi bedroom)))|(or (and (win charlie)
         (location charlie bathroom)
         (lose heidi)
         (location heidi bathroom))
    (and (win charlie)
         (location charlie bedroom)
         (lose heidi)
         (location heidi bedroom)))",0.782795786857605,0.9712466597557068|0.8936936259269714|0.818361759185791|0.782795786857605,0.818361759185791,0.8936936259269714,,1,7,4,,,,False,1.0,-0.957172155380249,boy|beats|heidi|inside,0.9712466597557068
Sentence,sentence_group,train,boy beats heidi outside,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom),-0.9548858063561576,-0.975828230381012|-0.9465410113334656|-0.9613375663757324|-0.972438395023346|-0.9488838315010071|-0.9673692584037781|-0.911802351474762,Location,-0.1346165736516317,"(win charlie)|(lose heidi)|(or (and (location charlie playground) (location heidi playground)) (and (location charlie street) (location heidi street)))|(or (and (win charlie)
         (location charlie playground)
         (lose heidi)
         (location heidi playground))
    (and (win charlie)
         (location charlie street)
         (lose heidi)
         (location heidi street)))",0.7038055658340454,0.8349882364273071|0.7300313711166382|0.9502468109130859|0.7038055658340454,0.9502468109130859,0.7300313711166382,,1,7,4,,,,False,1.0,-0.984177223273686,boy|beats|heidi|outside,0.8349882364273071
Sentence,sentence_group,train,boy beats heidi with difficulty,(win heidi)|(win sophia)|(lose charlie)|(win_manner with_ease),-0.610095988959074,-0.8817794322967529|-0.5157744884490967|-0.804253101348877|-0.23857693374156952,Manner,-0.3564562760293484,(win charlie)|(lose heidi)|(win_manner with_difficulty)|(and (win charlie) (lose heidi) (win_manner with_difficulty)),0.031518738716840744,0.625234842300415|0.4836888313293457|0.05500137060880661|0.031518738716840744,,0.4836888313293457,0.05500137060880661,1,4,4,,,,False,1.0,-0.7392441164702177,boy|beats|heidi|with|difficulty,0.625234842300415
Sentence,sentence_group,train,boy beats heidi with difficulty in bathroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street)|(win_manner with_ease),-0.6219906359910965,-0.7827435731887817|-0.6238834261894226|-0.6809942722320557|-0.31303468346595764|-0.5162140130996704|-0.7866434454917908|-0.9394630193710327|-0.3329486548900604,Location+Manner,-0.2630840679630637,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(win_manner with_difficulty)|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom)
     (win_manner with_difficulty))",0.005373104475438595,0.5794656872749329|0.33638399839401245|0.09679076820611954|0.0611882358789444|0.005373104475438595,0.09679076820611954,0.33638399839401245,0.0611882358789444,2,8,5,,,,False,1.0,-0.756492743268609,boy|beats|heidi|with|difficulty|in|bathroom,0.5794656872749329
Sentence,sentence_group,train,boy beats heidi with difficulty in bedroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street)|(win_manner with_ease),-0.7788955951109529,-0.9263027906417847|-0.8021676540374756|-0.8394442796707153|-0.8260142207145691|-0.8556403517723083|-0.9322331547737122|-0.9782120585441589|-0.07115025073289871,Location+Manner,-0.5234106844291091,"(win charlie)|(lose heidi)|(and (location charlie bedroom) (location heidi bedroom))|(win_manner with_difficulty)|(and (win charlie)
     (location charlie bedroom)
     (lose heidi)
     (location heidi bedroom)
     (win_manner with_difficulty))",0.04876766726374626,0.813048243522644|0.619165301322937|0.8157247304916382|0.040775131434202194|0.04876766726374626,0.8157247304916382,0.619165301322937,0.040775131434202194,2,8,5,,,,False,1.0,-0.8194027505815029,boy|beats|heidi|with|difficulty|in|bedroom,0.813048243522644
Sentence,sentence_group,train,boy beats heidi with difficulty in playground,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom)|(win_manner with_ease),-0.652441281825304,-0.8077402710914612|-0.6396557688713074|-0.7764867544174194|-0.7382060289382935|-0.608705461025238|-0.6590369939804077|-0.7558128833770752|-0.23388609290122986,Location+Manner,-0.46106621949002147,"(win charlie)|(lose heidi)|(and (location charlie playground) (location heidi playground))|(win_manner with_difficulty)|(and (win charlie)
     (location charlie playground)
     (lose heidi)
     (location heidi playground)
     (win_manner with_difficulty))",0.025236079469323158,0.6657675504684448|0.5974976420402527|0.6565776467323303|0.02536635659635067|0.025236079469323158,0.6565776467323303,0.5974976420402527,0.02536635659635067,2,8,5,,,,False,1.0,-0.8674390763044357,boy|beats|heidi|with|difficulty|in|playground,0.6657675504684448
Sentence,sentence_group,train,boy beats heidi with difficulty in shower,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street)|(win_manner with_ease),-0.6216260641813278,-0.7829076647758484|-0.6218438148498535|-0.6803896427154541|-0.3140181303024292|-0.5135310888290405|-0.786485493183136|-0.9393791556358337|-0.3344535231590271,Location+Manner,-0.26228910172358155,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(win_manner with_difficulty)|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom)
     (win_manner with_difficulty))",0.005351304542273283,0.578069806098938|0.33467137813568115|0.09635521471500397|0.061465226113796234|0.005351304542273283,0.09635521471500397,0.33467137813568115,0.061465226113796234,2,8,5,,,,False,1.0,-0.756492743268609,boy|beats|heidi|with|difficulty|in|shower,0.578069806098938
Sentence,sentence_group,train,boy beats heidi with difficulty in street,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom)|(win_manner with_ease),-0.7544025108218193,-0.8962181210517883|-0.5615164637565613|-0.8099848628044128|-0.9226358532905579|-0.8936887979507446|-0.784141480922699|-0.7156351804733276|-0.4513993263244629,Location+Manner,-0.3333771526813507,"(win charlie)|(lose heidi)|(and (location charlie street) (location heidi street))|(win_manner with_difficulty)|(and (win charlie)
     (location charlie street)
     (lose heidi)
     (location heidi street)
     (win_manner with_difficulty))",0.01950697787106037,0.4468356668949127|0.1716613471508026|0.7184426188468933|0.07459688931703568|0.01950697787106037,0.7184426188468933,0.1716613471508026,0.07459688931703568,2,8,5,,,,False,1.0,-0.8964126892387867,boy|beats|heidi|with|difficulty|in|street,0.4468356668949127
Sentence,sentence_group,train,boy beats heidi with difficulty inside,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street)|(win_manner with_ease),-0.7696121274493635,-0.9394731521606445|-0.809036910533905|-0.8632445931434631|-0.7777119874954224|-0.82791668176651|-0.9291857481002808|-0.9750840663909912|-0.03524388000369072,Location+Manner,-0.5258180443197489,"(win charlie)|(lose heidi)|(or (and (location charlie bathroom) (location heidi bathroom)) (and (location charlie bedroom) (location heidi bedroom)))|(win_manner with_difficulty)|(or (and (win charlie)
         (location charlie bathroom)
         (lose heidi)
         (location heidi bathroom)
         (win_manner with_difficulty))
    (and (win charlie)
         (location charlie bedroom)
         (lose heidi)
         (location heidi bedroom)
         (win_manner with_difficulty)))",0.04880247265100479,0.8274964690208435|0.6756430268287659|0.7584378719329834|0.036904700100421906|0.04880247265100479,0.7584378719329834,0.6756430268287659,0.036904700100421906,2,8,5,,,,False,1.0,-0.8131306301802397,boy|beats|heidi|with|difficulty|inside,0.8274964690208435
Sentence,sentence_group,train,boy beats heidi with difficulty outside,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom)|(win_manner with_ease),-0.7068698816001415,-0.829483687877655|-0.5527123808860779|-0.7871177196502686|-0.8480857014656067|-0.7688205242156982|-0.7069878578186035|-0.8129239678382874|-0.34882721304893494,Location+Manner,-0.4005011785775423,"(win charlie)|(lose heidi)|(or (and (location charlie playground) (location heidi playground)) (and (location charlie street) (location heidi street)))|(win_manner with_difficulty)|(or (and (win charlie)
         (location charlie playground)
         (lose heidi)
         (location heidi playground)
         (win_manner with_difficulty))
    (and (win charlie)
         (location charlie street)
         (lose heidi)
         (location heidi street)
         (win_manner with_difficulty)))",0.022406328469514847,0.5472070574760437|0.42239564657211304|0.6708729267120361|0.051154397428035736|0.022406328469514847,0.6708729267120361,0.42239564657211304,0.051154397428035736,2,8,5,,,,False,1.0,-0.8786799814552069,boy|beats|heidi|with|difficulty|outside,0.5472070574760437
Sentence,sentence_group,train,boy beats heidi with ease,(win heidi)|(win sophia)|(lose charlie)|(win_manner with_difficulty),-0.7363332464592531,-0.9887370467185974|-0.9815241098403931|-0.9807141423225403|0.005642313044518232,Manner,-0.04301551977793372,(win charlie)|(lose heidi)|(win_manner with_ease)|(and (win charlie) (lose heidi) (win_manner with_ease)),0.55107581615448,0.9576547145843506|0.7330198287963867|0.0915994644165039|0.55107581615448,,0.7330198287963867,0.0915994644165039,1,4,4,,,,False,1.0,-0.741877218009904,boy|beats|heidi|with|ease,0.9576547145843506
Sentence,sentence_group,train,boy beats heidi with ease in bathroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street)|(win_manner with_difficulty),-0.753401482157642,-0.9768537282943726|-0.9744340777397156|-0.972123384475708|-0.1845141053199768|-0.9553840160369873|-0.9970672130584717|-0.9706816673278809|0.0038463349919766188,Location+Manner,-0.394050944596529,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(win_manner with_ease)|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom)
     (win_manner with_ease))",0.12553974986076355,0.976179301738739|0.801964521408081|0.19320496916770935|0.10701398551464081|0.12553974986076355,0.19320496916770935,0.801964521408081,0.10701398551464081,2,8,5,,,,False,1.0,-0.7681612726883031,boy|beats|heidi|with|ease|in|bathroom,0.976179301738739
Sentence,sentence_group,train,boy beats heidi with ease in bedroom,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street)|(win_manner with_difficulty),-0.8514455605763942,-0.9977772235870361|-0.9855186939239502|-0.9953235387802124|-0.8807244300842285|-0.9868373870849609|-0.9967632293701172|-0.989937424659729|0.021317442879080772,Location+Manner,-0.10933583229780197,"(win charlie)|(lose heidi)|(and (location charlie bedroom) (location heidi bedroom))|(win_manner with_ease)|(and (win charlie)
     (location charlie bedroom)
     (lose heidi)
     (location heidi bedroom)
     (win_manner with_ease))",0.6853089332580566,0.9905480146408081|0.9473368525505066|0.8757946491241455|0.36489954590797424|0.6853089332580566,0.8757946491241455,0.9473368525505066,0.36489954590797424,2,8,5,,,,False,1.0,-0.8544861527625471,boy|beats|heidi|with|ease|in|bedroom,0.9905480146408081
Sentence,sentence_group,train,boy beats heidi with ease in playground,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom)|(win_manner with_difficulty),-0.8593865726143122,-0.9792937636375427|-0.997045636177063|-0.976610541343689|-0.9598186016082764|-0.9310275316238403|-0.9665619134902954|-0.9410932064056396|-0.12364138662815094,Location+Manner,-0.17586584202945232,"(win charlie)|(lose heidi)|(and (location charlie playground) (location heidi playground))|(win_manner with_ease)|(and (win charlie)
     (location charlie playground)
     (lose heidi)
     (location heidi playground)
     (win_manner with_ease))",0.4982698857784271,0.9317536354064941|0.8856254816055298|0.967997670173645|-0.08883387595415115|0.4982698857784271,0.967997670173645,0.8856254816055298,-0.08883387595415115,2,8,5,,,,False,1.0,-0.8757287841290236,boy|beats|heidi|with|ease|in|playground,0.9317536354064941
Sentence,sentence_group,train,boy beats heidi with ease in shower,(win heidi)|(win sophia)|(lose charlie)|(location charlie playground)|(location heidi playground)|(location charlie street)|(location heidi street)|(win_manner with_difficulty),-0.7534151490835939,-0.9769296646118164|-0.9743483662605286|-0.9722415208816528|-0.18462325632572174|-0.9553349614143372|-0.997070848941803|-0.9706170558929443|0.003844481660053134,Location+Manner,-0.39406542479991913,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(win_manner with_ease)|(and (win charlie)
     (location charlie bathroom)
     (lose heidi)
     (location heidi bathroom)
     (win_manner with_ease))",0.12553556263446808,0.9761925935745239|0.8019834160804749|0.1931900680065155|0.10703787207603455|0.12553556263446808,0.1931900680065155,0.8019834160804749,0.10703787207603455,2,8,5,,,,False,1.0,-0.7681612726883031,boy|beats|heidi|with|ease|in|shower,0.9761925935745239
Sentence,sentence_group,train,boy beats heidi with ease in street,(win heidi)|(win sophia)|(lose charlie)|(location charlie bathroom)|(location heidi bathroom)|(location charlie bedroom)|(location heidi bedroom)|(win_manner with_difficulty),-0.8245158861391246,-0.9810990691184998|-0.9136823415756226|-0.9622580409049988|-0.9871223568916321|-0.9830507040023804|-0.9793791770935059|-0.8380287885665894|0.048493389040231705,Location+Manner,-0.2325228974223137,"(win charlie)|(lose heidi)|(and (location charlie street) (location heidi street))|(win_manner with_ease)|(and (win charlie)
     (location charlie street)
     (lose heidi)
     (location heidi street)
     (win_manner with_ease))",0.11036989837884903,0.5869696140289307|0.21182703971862793|0.9095564484596252|-0.33678191900253296|0.11036989837884903,0.9095564484596252,0.21182703971862793,-0.33678191900253296,2,8,5,,,,False,1.0,-0.8478063801303506,boy|beats|heidi|with|ease|in|street,0.5869696140289307
